name,tif_path,shape,percolating,epsilon,surface_area,specific_surface_area,tau,D_rel,flux_relative_error,flux_min,flux_max,cg_converged,cg_time_s,n_pore,fft_000,fft_001,fft_002,fft_003,fft_004,fft_005,fft_006,fft_007,fft_008,fft_009,fft_010,fft_011,fft_012,fft_013,fft_014,fft_015,fft_016,fft_017,fft_018,fft_019,fft_020,fft_021,fft_022,fft_023,fft_024,fft_025,fft_026,fft_027,fft_028,fft_029,fft_030,fft_031,fft_032,fft_033,fft_034,fft_035,fft_036,fft_037,fft_038,fft_039,fft_040,fft_041,fft_042,fft_043,fft_044,fft_045,fft_046,fft_047,fft_048,fft_049,fft_050,fft_051,fft_052,fft_053,fft_054,fft_055,fft_056,fft_057,fft_058,fft_059,fft_060,fft_061,fft_062,fft_063,fft_064,fft_065,fft_066,fft_067,fft_068,fft_069,fft_070,fft_071,fft_072,fft_073,fft_074,fft_075,fft_076,fft_077,fft_078,fft_079,fft_080,fft_081,fft_082,fft_083,fft_084,fft_085,fft_086,fft_087,fft_088,fft_089,fft_090,fft_091,fft_092,fft_093,fft_094,fft_095,fft_096,fft_097,fft_098,fft_099,fft_100,fft_101,fft_102,fft_103,fft_104,fft_105,fft_106,fft_107,fft_108,fft_109,fft_110,fft_111,fft_112,fft_113,fft_114,fft_115,fft_116,fft_117,fft_118,fft_119,fft_120,fft_121,fft_122,fft_123,fft_124
grf_p28_s08,runs/synthetic_library/grf_p28_s08_bin.tif,"(128, 128, 128)",True,0.2643275260925293,89298.90625,0.04258103668689728,3.436552489016489,0.07691648154286668,6.727633765301883e-07,0.0006056413985788822,0.0006056418060325086,True,7.039,554335,0.06614159792661667,0.027530429884791374,0.09038535505533218,0.04086310788989067,0.07603583484888077,0.08347514271736145,0.12077868729829788,0.07766411453485489,0.06940674036741257,0.10351578891277313,0.07987097650766373,0.10645722597837448,0.027240458875894547,0.14950287342071533,0.028440192341804504,0.02330092340707779,0.07010087370872498,0.07188744097948074,0.09179222583770752,0.061074599623680115,0.02845855988562107,0.07088577002286911,0.031017150729894638,0.03483257070183754,0.04724255949258804,0.07449503242969513,0.05536070093512535,0.19505080580711365,0.047083184123039246,0.010526101104915142,0.00283631170168519,0.05291656404733658,0.07878232002258301,0.1029512956738472,0.08138130605220795,0.20938310027122498,0.17903366684913635,0.047764744609594345,0.20066428184509277,0.07657490670681,0.07627525925636292,0.13811154663562775,0.12427769601345062,0.08238601684570312,0.08953219652175903,0.06509319692850113,0.013147362507879734,0.07049324363470078,0.08926939964294434,0.038145288825035095,0.07231837511062622,0.06426304578781128,0.0764797031879425,0.07984267175197601,0.11046640574932098,0.02478017471730709,0.06842555105686188,0.0926242247223854,0.16408498585224152,0.03750719502568245,0.10954957455396652,0.20695753395557404,1.0,0.20695753395557404,0.10954957455396652,0.03750719502568245,0.16408498585224152,0.0926242247223854,0.06842555105686188,0.02478017471730709,0.11046640574932098,0.07984267175197601,0.0764797031879425,0.06426304578781128,0.07231837511062622,0.038145288825035095,0.08926939964294434,0.07049324363470078,0.013147362507879734,0.06509319692850113,0.08953219652175903,0.08238601684570312,0.12427769601345062,0.13811154663562775,0.07627525925636292,0.07657490670681,0.20066428184509277,0.047764744609594345,0.17903366684913635,0.20938310027122498,0.08138130605220795,0.1029512956738472,0.07878232002258301,0.05291656404733658,0.00283631170168519,0.010526101104915142,0.047083184123039246,0.19505080580711365,0.05536070093512535,0.07449503242969513,0.04724255949258804,0.03483257070183754,0.031017150729894638,0.07088577002286911,0.02845855988562107,0.061074599623680115,0.09179222583770752,0.07188744097948074,0.07010087370872498,0.02330092340707779,0.028440192341804504,0.14950287342071533,0.027240458875894547,0.10645722597837448,0.07987097650766373,0.10351578891277313,0.06940674036741257,0.07766411453485489,0.12077868729829788,0.08347514271736145,0.07603583484888077,0.04086310788989067,0.09038535505533218,0.027530429884791374,0.06614159792661667
grf_p28_s12,runs/synthetic_library/grf_p28_s12_bin.tif,"(128, 128, 128)",True,0.2589244842529297,62658.890625,0.02987808734178543,6.791792942987,0.038123141624964774,9.695382709719855e-07,0.0003001820878125727,0.0003001823788508773,True,4.544,543004,0.09428693354129791,0.10939230024814606,0.061110127717256546,0.06976281106472015,0.038470759987831116,0.030018063262104988,0.0690087080001831,0.17335230112075806,0.07305338978767395,0.006583963055163622,0.05314582213759422,0.19234363734722137,0.11872243881225586,0.1582641750574112,0.0976792424917221,0.08629409223794937,0.17558903992176056,0.18343183398246765,0.05577746778726578,0.10444394499063492,0.008781244978308678,0.08171430975198746,0.07951441407203674,0.032693468034267426,0.08339524269104004,0.10541297495365143,0.02766454592347145,0.04292500391602516,0.07847130298614502,0.034617479890584946,0.11878739297389984,0.17227023839950562,0.10695352405309677,0.12101254612207413,0.10053044557571411,0.06395974010229111,0.1623258888721466,0.044513918459415436,0.2388838529586792,0.14306354522705078,0.10745075345039368,0.0895027443766594,0.04732299596071243,0.22040897607803345,0.04840107634663582,0.10245281457901001,0.06952830404043198,0.12603336572647095,0.10767118632793427,0.12758058309555054,0.09894341975450516,0.14782652258872986,0.0646553486585617,0.054166030138731,0.07585752010345459,0.0776839554309845,0.16852690279483795,0.053850844502449036,0.3167753219604492,0.05674328655004501,0.04743275046348572,0.16908082365989685,1.0,0.16908082365989685,0.04743275046348572,0.05674328655004501,0.3167753219604492,0.053850844502449036,0.16852690279483795,0.0776839554309845,0.07585752010345459,0.054166030138731,0.0646553486585617,0.14782652258872986,0.09894341975450516,0.12758058309555054,0.10767118632793427,0.12603336572647095,0.06952830404043198,0.10245281457901001,0.04840107634663582,0.22040897607803345,0.04732299596071243,0.0895027443766594,0.10745075345039368,0.14306354522705078,0.2388838529586792,0.044513918459415436,0.1623258888721466,0.06395974010229111,0.10053044557571411,0.12101254612207413,0.10695352405309677,0.17227023839950562,0.11878739297389984,0.034617479890584946,0.07847130298614502,0.04292500391602516,0.02766454592347145,0.10541297495365143,0.08339524269104004,0.032693468034267426,0.07951441407203674,0.08171430975198746,0.008781244978308678,0.10444394499063492,0.05577746778726578,0.18343183398246765,0.17558903992176056,0.08629409223794937,0.0976792424917221,0.1582641750574112,0.11872243881225586,0.19234363734722137,0.05314582213759422,0.006583963055163622,0.07305338978767395,0.17335230112075806,0.0690087080001831,0.030018063262104988,0.038470759987831116,0.06976281106472015,0.061110127717256546,0.10939230024814606,0.09428693354129791
grf_p40_s03,runs/synthetic_library/grf_p40_s03_bin.tif,"(128, 128, 128)",True,0.3990635871887207,318153.15625,0.1517072468996048,2.838230491611597,0.14060295256786048,5.257621342746018e-07,0.0011071095941588283,0.0011071101762354374,True,7.965,836897,0.018811745569109917,0.00725933350622654,0.01015999261289835,0.010155743919312954,0.005061083938926458,0.008066079579293728,0.022299954667687416,0.019042063504457474,0.004390127491205931,0.028077663853764534,0.0222898218780756,0.023144232109189034,0.019749648869037628,0.01828944683074951,0.015558488667011261,0.022297615185379982,0.02243131771683693,0.026458866894245148,0.026115739718079567,0.02116336114704609,0.014243362471461296,0.019869642332196236,0.0062810261733829975,0.019922589883208275,0.013777879066765308,0.011916997842490673,0.01600041426718235,0.022644218057394028,0.017837373539805412,0.006988230161368847,0.014035615138709545,0.02979183942079544,0.033879462629556656,0.01163380965590477,0.020275164395570755,0.009527862071990967,0.04151007533073425,0.04269087314605713,0.0174922663718462,0.012905271723866463,0.020234880968928337,0.03022349625825882,0.032528482377529144,0.028093848377466202,0.007711855694651604,0.006778281182050705,0.013988926075398922,0.05907494202256203,0.01597643457353115,0.00949095468968153,0.024870259687304497,0.0071145882830023766,0.024489250034093857,0.030655579641461372,0.017523325979709625,0.024048419669270515,0.014409618452191353,0.007005041930824518,0.019354386255145073,0.009207960218191147,0.02170981466770172,0.039172813296318054,1.0,0.039172813296318054,0.02170981466770172,0.009207960218191147,0.019354386255145073,0.007005041930824518,0.014409618452191353,0.024048419669270515,0.017523325979709625,0.030655579641461372,0.024489250034093857,0.0071145882830023766,0.024870259687304497,0.00949095468968153,0.01597643457353115,0.05907494202256203,0.013988926075398922,0.006778281182050705,0.007711855694651604,0.028093848377466202,0.032528482377529144,0.03022349625825882,0.020234880968928337,0.012905271723866463,0.0174922663718462,0.04269087314605713,0.04151007533073425,0.009527862071990967,0.020275164395570755,0.01163380965590477,0.033879462629556656,0.02979183942079544,0.014035615138709545,0.006988230161368847,0.017837373539805412,0.022644218057394028,0.01600041426718235,0.011916997842490673,0.013777879066765308,0.019922589883208275,0.0062810261733829975,0.019869642332196236,0.014243362471461296,0.02116336114704609,0.026115739718079567,0.026458866894245148,0.02243131771683693,0.022297615185379982,0.015558488667011261,0.01828944683074951,0.019749648869037628,0.023144232109189034,0.0222898218780756,0.028077663853764534,0.004390127491205931,0.019042063504457474,0.022299954667687416,0.008066079579293728,0.005061083938926458,0.010155743919312954,0.01015999261289835,0.00725933350622654,0.018811745569109917
grf_p40_s05,runs/synthetic_library/grf_p40_s05_bin.tif,"(128, 128, 128)",True,0.39862489700317383,189956.046875,0.0905781015753746,2.7470532529066345,0.14510999980848283,5.094322398064646e-07,0.0011425981065258384,0.0011425986886024475,True,7.298,835977,0.029262302443385124,0.04087233543395996,0.006427564658224583,0.023495091125369072,0.017295390367507935,0.014012073166668415,0.08204423636198044,0.025317681953310966,0.02979889139533043,0.017206575721502304,0.013293806463479996,0.01828809641301632,0.07827720791101456,0.03675989434123039,0.009459100663661957,0.017796408385038376,0.02195127308368683,0.023709090426564217,0.0375317744910717,0.009446859359741211,0.020594099536538124,0.023712361231446266,0.008701306767761707,0.06282123178243637,0.011354588903486729,0.027154965326189995,0.06461058557033539,0.013441544957458973,0.012583762407302856,0.038504261523485184,0.033259183168411255,0.04773733764886856,0.07542860507965088,0.048746272921562195,0.021409351378679276,0.08592632412910461,0.03580816835165024,0.0753989890217781,0.09508562088012695,0.014668484218418598,0.04527519643306732,0.040208715945482254,0.022958705201745033,0.036083776503801346,0.03282417729496956,0.019091831520199776,0.06415006518363953,0.017939718440175056,0.03614044189453125,0.03799952566623688,0.05025439336895943,0.04434874653816223,0.022717943415045738,0.03827003762125969,0.08259816467761993,0.061362698674201965,0.016838448122143745,0.050303876399993896,0.01278558000922203,0.0018383362330496311,0.029283948242664337,0.03727765753865242,1.0,0.03727765753865242,0.029283948242664337,0.0018383362330496311,0.01278558000922203,0.050303876399993896,0.016838448122143745,0.061362698674201965,0.08259816467761993,0.03827003762125969,0.022717943415045738,0.04434874653816223,0.05025439336895943,0.03799952566623688,0.03614044189453125,0.017939718440175056,0.06415006518363953,0.019091831520199776,0.03282417729496956,0.036083776503801346,0.022958705201745033,0.040208715945482254,0.04527519643306732,0.014668484218418598,0.09508562088012695,0.0753989890217781,0.03580816835165024,0.08592632412910461,0.021409351378679276,0.048746272921562195,0.07542860507965088,0.04773733764886856,0.033259183168411255,0.038504261523485184,0.012583762407302856,0.013441544957458973,0.06461058557033539,0.027154965326189995,0.011354588903486729,0.06282123178243637,0.008701306767761707,0.023712361231446266,0.020594099536538124,0.009446859359741211,0.0375317744910717,0.023709090426564217,0.02195127308368683,0.017796408385038376,0.009459100663661957,0.03675989434123039,0.07827720791101456,0.01828809641301632,0.013293806463479996,0.017206575721502304,0.02979889139533043,0.025317681953310966,0.08204423636198044,0.014012073166668415,0.017295390367507935,0.023495091125369072,0.006427564658224583,0.04087233543395996,0.029262302443385124
grf_p40_s08,runs/synthetic_library/grf_p40_s08_bin.tif,"(128, 128, 128)",True,0.3973679542541504,112361.2734375,0.053578030318021774,2.289673704851159,0.17354785243514925,5.111469216858171e-07,0.0013665182050317526,0.0013665189035236835,True,7.535,833341,0.030725136399269104,0.04145992919802666,0.022104842588305473,0.08585219085216522,0.02574717439711094,0.03916274383664131,0.026594888418912888,0.012543833814561367,0.04902402684092522,0.08270695060491562,0.03937810659408569,0.05504653602838516,0.0495460107922554,0.09582298249006271,0.01028711162507534,0.03597325459122658,0.1129242554306984,0.11867817491292953,0.04039640352129936,0.043010395020246506,0.035541776567697525,0.037745241075754166,0.020464856177568436,0.037858396768569946,0.02541288733482361,0.09269369393587112,0.07808160036802292,0.06061621382832527,0.05926935747265816,0.02356458082795143,0.09940925240516663,0.08274935185909271,0.021157991141080856,0.06940009444952011,0.023050138726830482,0.04734037443995476,0.110274538397789,0.030268976464867592,0.11475557088851929,0.07252156734466553,0.069414421916008,0.07713042199611664,0.06393929570913315,0.17831695079803467,0.044569049030542374,0.03559751436114311,0.05146057531237602,0.036567650735378265,0.06210693344473839,0.0654042661190033,0.017906611785292625,0.03553833067417145,0.04694323241710663,0.056504081934690475,0.06256292015314102,0.011064608581364155,0.10896176099777222,0.0240013524889946,0.05058549344539642,0.06759843230247498,0.0560779832303524,0.0898466482758522,1.0,0.0898466482758522,0.0560779832303524,0.06759843230247498,0.05058549344539642,0.0240013524889946,0.10896176099777222,0.011064608581364155,0.06256292015314102,0.056504081934690475,0.04694323241710663,0.03553833067417145,0.017906611785292625,0.0654042661190033,0.06210693344473839,0.036567650735378265,0.05146057531237602,0.03559751436114311,0.044569049030542374,0.17831695079803467,0.06393929570913315,0.07713042199611664,0.069414421916008,0.07252156734466553,0.11475557088851929,0.030268976464867592,0.110274538397789,0.04734037443995476,0.023050138726830482,0.06940009444952011,0.021157991141080856,0.08274935185909271,0.09940925240516663,0.02356458082795143,0.05926935747265816,0.06061621382832527,0.07808160036802292,0.09269369393587112,0.02541288733482361,0.037858396768569946,0.020464856177568436,0.037745241075754166,0.035541776567697525,0.043010395020246506,0.04039640352129936,0.11867817491292953,0.1129242554306984,0.03597325459122658,0.01028711162507534,0.09582298249006271,0.0495460107922554,0.05504653602838516,0.03937810659408569,0.08270695060491562,0.04902402684092522,0.012543833814561367,0.026594888418912888,0.03916274383664131,0.02574717439711094,0.08585219085216522,0.022104842588305473,0.04145992919802666,0.030725136399269104
grf_p40_s12,runs/synthetic_library/grf_p40_s12_bin.tif,"(128, 128, 128)",True,0.39995765686035156,80926.9921875,0.038588996976614,2.593906885660942,0.1541912159882486,9.588575327560116e-07,0.0012141033075749874,0.0012141044717282057,True,6.713,838772,0.036452144384384155,0.04797708988189697,0.02599567174911499,0.02652270719408989,0.018005697056651115,0.0634344294667244,0.05385312810540199,0.053742364048957825,0.029581565409898758,0.033901508897542953,0.054615721106529236,0.1128486916422844,0.07165222615003586,0.12332960218191147,0.05815207585692406,0.05369560047984123,0.07766798138618469,0.11708517372608185,0.1096593514084816,0.028971103951334953,0.01739971898496151,0.06752363592386246,0.0488586463034153,0.04182780534029007,0.03595025837421417,0.08256930112838745,0.024636389687657356,0.18485231697559357,0.07865647971630096,0.038750968873500824,0.06171736493706703,0.14765627682209015,0.0641736090183258,0.04819696769118309,0.10959409177303314,0.13448962569236755,0.10040221363306046,0.15456128120422363,0.09793414175510406,0.03894587233662605,0.04041426256299019,0.21963593363761902,0.0665043368935585,0.091961570084095,0.0371948666870594,0.025419510900974274,0.09851162880659103,0.036158449947834015,0.05182766541838646,0.027956046164035797,0.06877150386571884,0.07837402820587158,0.0180287417024374,0.02303338423371315,0.0646870881319046,0.04963984340429306,0.1146126538515091,0.06718666106462479,0.17016461491584778,0.04175592213869095,0.07713325321674347,0.06789621710777283,1.0,0.06789621710777283,0.07713325321674347,0.04175592213869095,0.17016461491584778,0.06718666106462479,0.1146126538515091,0.04963984340429306,0.0646870881319046,0.02303338423371315,0.0180287417024374,0.07837402820587158,0.06877150386571884,0.027956046164035797,0.05182766541838646,0.036158449947834015,0.09851162880659103,0.025419510900974274,0.0371948666870594,0.091961570084095,0.0665043368935585,0.21963593363761902,0.04041426256299019,0.03894587233662605,0.09793414175510406,0.15456128120422363,0.10040221363306046,0.13448962569236755,0.10959409177303314,0.04819696769118309,0.0641736090183258,0.14765627682209015,0.06171736493706703,0.038750968873500824,0.07865647971630096,0.18485231697559357,0.024636389687657356,0.08256930112838745,0.03595025837421417,0.04182780534029007,0.0488586463034153,0.06752363592386246,0.01739971898496151,0.028971103951334953,0.1096593514084816,0.11708517372608185,0.07766798138618469,0.05369560047984123,0.05815207585692406,0.12332960218191147,0.07165222615003586,0.1128486916422844,0.054615721106529236,0.033901508897542953,0.029581565409898758,0.053742364048957825,0.05385312810540199,0.0634344294667244,0.018005697056651115,0.02652270719408989,0.02599567174911499,0.04797708988189697,0.036452144384384155
grf_p55_s03,runs/synthetic_library/grf_p55_s03_bin.tif,"(128, 128, 128)",True,0.5498013496398926,327982.3125,0.15639415383338928,1.8020950740561412,0.3050900907255709,3.876820239792962e-07,0.0024022837169468403,0.002402284648269415,True,8.483,1153017,0.01102449744939804,0.00954533088952303,0.004118584096431732,0.01116765197366476,0.01130707561969757,0.007086824160069227,0.015361417084932327,0.019023289903998375,0.004727607127279043,0.022596336901187897,0.006979936733841896,0.01766587421298027,0.01952456682920456,0.014432252384722233,0.010759231634438038,0.01451054960489273,0.033183205872774124,0.006177523173391819,0.013385376892983913,0.0158447977155447,0.017790338024497032,0.011057470925152302,0.014526613056659698,0.009354060515761375,0.023351840674877167,0.023153506219387054,0.00826350599527359,0.02216765284538269,0.009875454939901829,0.010403714142739773,0.01642271690070629,0.013847784139215946,0.01574535295367241,0.008565609343349934,0.01983662322163582,0.004121448844671249,0.006659182254225016,0.0190663393586874,0.008178586140275002,0.01339500118046999,0.024145027622580528,0.028545444831252098,0.026246152818202972,0.0058326441794633865,0.014051979407668114,0.013245146721601486,0.006202595308423042,0.015082166530191898,0.01410705130547285,0.019704801961779594,0.0069540394470095634,0.02834889478981495,0.02740052156150341,0.008579879067838192,0.01086148526519537,0.02621522545814514,0.01369311474263668,0.01203292515128851,0.0061297365464270115,0.02409825101494789,0.01696532964706421,0.01582106202840805,1.0,0.01582106202840805,0.01696532964706421,0.02409825101494789,0.0061297365464270115,0.01203292515128851,0.01369311474263668,0.02621522545814514,0.01086148526519537,0.008579879067838192,0.02740052156150341,0.02834889478981495,0.0069540394470095634,0.019704801961779594,0.01410705130547285,0.015082166530191898,0.006202595308423042,0.013245146721601486,0.014051979407668114,0.0058326441794633865,0.026246152818202972,0.028545444831252098,0.024145027622580528,0.01339500118046999,0.008178586140275002,0.0190663393586874,0.006659182254225016,0.004121448844671249,0.01983662322163582,0.008565609343349934,0.01574535295367241,0.013847784139215946,0.01642271690070629,0.010403714142739773,0.009875454939901829,0.02216765284538269,0.00826350599527359,0.023153506219387054,0.023351840674877167,0.009354060515761375,0.014526613056659698,0.011057470925152302,0.017790338024497032,0.0158447977155447,0.013385376892983913,0.006177523173391819,0.033183205872774124,0.01451054960489273,0.010759231634438038,0.014432252384722233,0.01952456682920456,0.01766587421298027,0.006979936733841896,0.022596336901187897,0.004727607127279043,0.019023289903998375,0.015361417084932327,0.007086824160069227,0.01130707561969757,0.01116765197366476,0.004118584096431732,0.00954533088952303,0.01102449744939804
grf_p55_s05,runs/synthetic_library/grf_p55_s05_bin.tif,"(128, 128, 128)",True,0.5499691963195801,193669.9375,0.09234902262687683,1.6900901982380954,0.32540819235146046,2.7260673098731616e-07,0.0025622688699513674,0.0025622695684432983,True,8.424,1153369,0.016095945611596107,0.017257332801818848,0.028451940044760704,0.02176986075937748,0.01030791737139225,0.0199666079133749,0.001115987659431994,0.0016902503557503223,0.018636131659150124,0.013349086046218872,0.030845390632748604,0.06485729664564133,0.005861449521034956,0.02713870443403721,0.008418248035013676,0.015031089074909687,0.023475943133234978,0.031186599284410477,0.01708138920366764,0.01043136976659298,0.03586725890636444,0.022781500592827797,0.03627957031130791,0.04269711673259735,0.023134686052799225,0.027486350387334824,0.020672131329774857,0.027820950374007225,0.018994038924574852,0.02016555145382881,0.04182100668549538,0.053862832486629486,0.02508387342095375,0.031307317316532135,0.003360297530889511,0.04171493276953697,0.02771887555718422,0.04043709859251976,0.022239740937948227,0.033209383487701416,0.04147213324904442,0.018930532038211823,0.023569419980049133,0.07435636222362518,0.009548097848892212,0.0037351695355027914,0.012938620522618294,0.05745253711938858,0.02466655522584915,0.023863716050982475,0.05357840284705162,0.03313257172703743,0.04923905059695244,0.05168144404888153,0.0377197302877903,0.026833316311240196,0.027025965973734856,0.022604458034038544,0.029141828417778015,0.02438211813569069,0.02898254245519638,0.05210963264107704,1.0,0.05210963264107704,0.02898254245519638,0.02438211813569069,0.029141828417778015,0.022604458034038544,0.027025965973734856,0.026833316311240196,0.0377197302877903,0.05168144404888153,0.04923905059695244,0.03313257172703743,0.05357840284705162,0.023863716050982475,0.02466655522584915,0.05745253711938858,0.012938620522618294,0.0037351695355027914,0.009548097848892212,0.07435636222362518,0.023569419980049133,0.018930532038211823,0.04147213324904442,0.033209383487701416,0.022239740937948227,0.04043709859251976,0.02771887555718422,0.04171493276953697,0.003360297530889511,0.031307317316532135,0.02508387342095375,0.053862832486629486,0.04182100668549538,0.02016555145382881,0.018994038924574852,0.027820950374007225,0.020672131329774857,0.027486350387334824,0.023134686052799225,0.04269711673259735,0.03627957031130791,0.022781500592827797,0.03586725890636444,0.01043136976659298,0.01708138920366764,0.031186599284410477,0.023475943133234978,0.015031089074909687,0.008418248035013676,0.02713870443403721,0.005861449521034956,0.06485729664564133,0.030845390632748604,0.013349086046218872,0.018636131659150124,0.0016902503557503223,0.001115987659431994,0.0199666079133749,0.01030791737139225,0.02176986075937748,0.028451940044760704,0.017257332801818848,0.016095945611596107
grf_p55_s08,runs/synthetic_library/grf_p55_s08_bin.tif,"(128, 128, 128)",True,0.5478463172912598,121947.234375,0.05814897269010544,1.6238864706935743,0.3373673758469522,3.505909385564839e-07,0.0026564355939626694,0.002656436525285244,True,8.639,1148917,0.010941974818706512,0.05369491130113602,0.040039725601673126,0.008730283007025719,0.029567310586571693,0.01710633374750614,0.06333925575017929,0.017025046050548553,0.07101284712553024,0.056261710822582245,0.07171803712844849,0.07804324477910995,0.02067476324737072,0.04495925456285477,0.0305667482316494,0.04789338260889053,0.025498315691947937,0.01500965841114521,0.0755634680390358,0.014632868580520153,0.04281545802950859,0.02261395938694477,0.012213119305670261,0.02262083999812603,0.0336453840136528,0.05919457599520683,0.04298846051096916,0.03734200447797775,0.05747949704527855,0.04345283284783363,0.01691800355911255,0.02909245528280735,0.0609443224966526,0.0728156715631485,0.024878185242414474,0.030007783323526382,0.019297940656542778,0.07823114842176437,0.07341252267360687,0.052184607833623886,0.04172578081488609,0.02402453124523163,0.02590710110962391,0.07059617340564728,0.0472746342420578,0.06335455179214478,0.045287638902664185,0.05099327862262726,0.022991131991147995,0.04774441942572594,0.03439217433333397,0.039710335433483124,0.10509542375802994,0.038326989859342575,0.011282220482826233,0.06850381940603256,0.0687183290719986,0.13615193963050842,0.021940072998404503,0.04034658148884773,0.0020434469915926456,0.018155014142394066,1.0,0.018155014142394066,0.0020434469915926456,0.04034658148884773,0.021940072998404503,0.13615193963050842,0.0687183290719986,0.06850381940603256,0.011282220482826233,0.038326989859342575,0.10509542375802994,0.039710335433483124,0.03439217433333397,0.04774441942572594,0.022991131991147995,0.05099327862262726,0.045287638902664185,0.06335455179214478,0.0472746342420578,0.07059617340564728,0.02590710110962391,0.02402453124523163,0.04172578081488609,0.052184607833623886,0.07341252267360687,0.07823114842176437,0.019297940656542778,0.030007783323526382,0.024878185242414474,0.0728156715631485,0.0609443224966526,0.02909245528280735,0.01691800355911255,0.04345283284783363,0.05747949704527855,0.03734200447797775,0.04298846051096916,0.05919457599520683,0.0336453840136528,0.02262083999812603,0.012213119305670261,0.02261395938694477,0.04281545802950859,0.014632868580520153,0.0755634680390358,0.01500965841114521,0.025498315691947937,0.04789338260889053,0.0305667482316494,0.04495925456285477,0.02067476324737072,0.07804324477910995,0.07171803712844849,0.056261710822582245,0.07101284712553024,0.017025046050548553,0.06333925575017929,0.01710633374750614,0.029567310586571693,0.008730283007025719,0.040039725601673126,0.05369491130113602,0.010941974818706512
grf_p55_s12,runs/synthetic_library/grf_p55_s12_bin.tif,"(128, 128, 128)",True,0.5491232872009277,79132.7421875,0.03773343190550804,1.9108130447515284,0.28737677331082523,5.144724177960536e-07,0.0022628086153417826,0.002262809779495001,True,8.798,1151595,0.016197260469198227,0.03275433927774429,0.046857111155986786,0.04176787659525871,0.026527510955929756,0.03009827248752117,0.03564441204071045,0.04711269959807396,0.012764123268425465,0.04258929565548897,0.04728134348988533,0.07735684514045715,0.13188199698925018,0.023355258628726006,0.09092286229133606,0.050737615674734116,0.06960158795118332,0.07315649837255478,0.014501214027404785,0.0030210367403924465,0.027675829827785492,0.0427682138979435,0.02995694987475872,0.008169792592525482,0.015330852940678596,0.021394032984972,0.011880316771566868,0.020221004262566566,0.04244742542505264,0.004307747818529606,0.039737045764923096,0.05833791196346283,0.11752816289663315,0.08035308122634888,0.011855019256472588,0.07644598931074142,0.01941957324743271,0.15023379027843475,0.10627193003892899,0.05661006644368172,0.07798481732606888,0.045367054641246796,0.08093155920505524,0.04312966763973236,0.020206470042467117,0.021077662706375122,0.05536343529820442,0.07172393798828125,0.07852894067764282,0.03635917603969574,0.023342140018939972,0.04239699989557266,0.05563976615667343,0.050095584243535995,0.00582811888307333,0.07444688677787781,0.08041422069072723,0.12978075444698334,0.059417739510536194,0.009733646176755428,0.02141590788960457,0.06534312665462494,1.0,0.06534312665462494,0.02141590788960457,0.009733646176755428,0.059417739510536194,0.12978075444698334,0.08041422069072723,0.07444688677787781,0.00582811888307333,0.050095584243535995,0.05563976615667343,0.04239699989557266,0.023342140018939972,0.03635917603969574,0.07852894067764282,0.07172393798828125,0.05536343529820442,0.021077662706375122,0.020206470042467117,0.04312966763973236,0.08093155920505524,0.045367054641246796,0.07798481732606888,0.05661006644368172,0.10627193003892899,0.15023379027843475,0.01941957324743271,0.07644598931074142,0.011855019256472588,0.08035308122634888,0.11752816289663315,0.05833791196346283,0.039737045764923096,0.004307747818529606,0.04244742542505264,0.020221004262566566,0.011880316771566868,0.021394032984972,0.015330852940678596,0.008169792592525482,0.02995694987475872,0.0427682138979435,0.027675829827785492,0.0030210367403924465,0.014501214027404785,0.07315649837255478,0.06960158795118332,0.050737615674734116,0.09092286229133606,0.023355258628726006,0.13188199698925018,0.07735684514045715,0.04728134348988533,0.04258929565548897,0.012764123268425465,0.04711269959807396,0.03564441204071045,0.03009827248752117,0.026527510955929756,0.04176787659525871,0.046857111155986786,0.03275433927774429,0.016197260469198227
